ModelId	State	LabelName
10.0.0.45-80.119.104.102-31543-tcp	99*	
10.0.0.45-80.119.104.102-31543-udp	1	
10.0.0.45-80.123.50.48-64789-tcp	8200000000000000S.S,S.	
10.0.0.45-80.15.235.199-80-tcp	96+W.	
10.0.0.45-80.157.149.64-80-tcp	9	
10.0.0.45-80.157.149.72-80-tcp	99.W.	
10.0.0.45-80.200.1.167-23207-udp	2	
10.0.0.45-80.231.122.153-80-tcp	99.	
10.0.0.45-80.231.241.58-80-tcp	6	
10.0.0.45-80.239.137.138-80-tcp	96.	
10.0.0.45-80.239.137.144-80-tcp	96.	
10.0.0.45-80.239.137.145-80-tcp	9	
10.0.0.45-80.239.137.27-443-tcp	69.	
10.0.0.45-80.239.137.65-80-tcp	96.	
10.0.0.45-80.239.137.99-443-tcp	1	
10.0.0.45-80.239.148.136-80-tcp	96.W.	
10.0.0.45-80.239.148.145-443-tcp	22.	
10.0.0.45-80.239.148.160-443-tcp	96.	
10.0.0.45-80.239.148.160-80-tcp	96.Z0W.Z*W.W0000	
10.0.0.45-80.239.148.171-80-tcp	6	
10.0.0.45-80.239.254.115-80-tcp	6	
10.0.0.45-80.252.91.41-443-tcp	86.	
10.0.0.45-80.47.1.205-58544-udp	1	
10.0.0.45-80.70.210.174-80-tcp	99.W.	
10.0.0.45-80.72.1.42-80-tcp	96.W,	
10.0.0.45-80.89.125.20-80-tcp	88.Y,y,Y,Y.H.	
10.0.0.45-80.89.125.30-80-tcp	99.Y,Y.z.i.Z.Z,Z.Y,Y.Y.Y.H.Y.	
10.0.0.45-80.91.156.171-64370-tcp	95.S0S.S0000000000000S.	
10.0.0.45-80.92.83.119-80-tcp	88.Y.Y.Y*Y.	
10.0.0.45-81.0.223.150-37466-tcp	99+z+Z*I*z0Z+Z0000000000000Z*Z,I,z,Y*Y,y.Z0000y0y*Z,Z*Z+Z*Z.Z*Z.I.Y+Z*Z.Z*Z.Z+z*Z,Z*Z,R00	
10.0.0.45-81.0.223.150-37466-udp	910V0000000000000000	
10.0.0.45-81.1.185.181-20940-tcp	89*z*s*S.	
10.0.0.45-81.156.238.139-51920-tcp	98*Z*z*z*a*	
10.0.0.45-81.159.19.207-36888-tcp	22.	
10.0.0.45-81.162.248.56-26435-tcp	9	
10.0.0.45-81.225.61.237-37671-tcp	21.S*R.S+s*b*b*b*b*R.S*R.S*S000000000000000000000S*R.S*b*b*b*b*b*R.S*	
10.0.0.45-81.225.61.237-37671-udp	990i0w0z00z0i0i0i0i0z0i0I0v0i0I0I0F0I0i0I0w0i0I0I0F0I0F0i0I0I0i0i0I0	
10.0.0.45-81.225.61.237-54084-udp	9	
10.0.0.45-81.23.171.93-6688-udp	2	
10.0.0.45-81.26.166.11-80-tcp	96.Z*	
10.0.0.45-81.26.166.70-80-tcp	89*	
10.0.0.45-81.52.207.154-80-tcp	96.Z+	
10.0.0.45-82.112.106.104-80-tcp	9	
10.0.0.45-82.112.106.115-80-tcp	66.W+	
10.0.0.45-82.112.106.89-80-tcp	9	
10.0.0.45-82.199.80.141-80-tcp	88.H.Y,	
10.0.0.45-82.208.43.145-24563-tcp	9800000Y,Y,Z*y+y*z*i*Z,Z*i*Z,Y*Z00I0Z,	
10.0.0.45-82.234.182.183-63936-tcp	8	
10.0.0.45-82.34.220.82-2519-tcp	9	
10.0.0.45-83.11.175.232-26792-tcp	8	
10.0.0.45-83.145.109.178-80-tcp	88,y,v,H,Y.y.Y.Y.Y,y+Y.y.Y.H.Y*Y+Y.Y+S.Y,Y.Y+y+S.Y+Y.Y.Y.Y+y*Y.Y*y00h00h00h00h00h00h00h00h00h00h0Y,Y*Y,Y.h.H.h.Y.Z,W.Y,Y.Y.Y.Y.y.y.V,y,Y.y.H.h.Y,Y.Y.h.H.H.	
10.0.0.45-83.155.65.244-9097-udp	2	
10.0.0.45-83.169.59.64-80-tcp	86.Y00W.W.	
10.0.0.45-83.240.57.14-14923-tcp	2	
10.0.0.45-83.7.128.89-38963-tcp	9	
10.0.0.45-83.7.128.89-38963-udp	6	
10.0.0.45-83.7.22.226-54267-udp	1	
10.0.0.45-84.0.190.85-41313-tcp	51.	
10.0.0.45-84.224.87.250-26141-tcp	2	
10.0.0.45-84.224.87.250-26141-udp	920s00000b00000b00000	
10.0.0.45-84.236.37.127-1652-tcp	22.	
10.0.0.45-84.53.132.202-80-tcp	9	
10.0.0.45-84.53.132.24-80-tcp	9	
10.0.0.45-84.53.132.72-80-tcp	96.Z*	
10.0.0.45-85.10.247.34-80-tcp	9	
10.0.0.45-85.10.247.54-80-tcp	96.W.W*W.	
10.0.0.45-85.11.88.216-28857-tcp	1	
10.0.0.45-85.114.132.163-80-tcp	88.W.W+W.F.W,W.	
10.0.0.45-85.114.159.93-80-tcp	880	
10.0.0.45-85.114.159.96-80-tcp	85.Y0	
10.0.0.45-85.116.37.140-80-tcp	88.y.Y,Y.y.y.y.H.Y.	
10.0.0.45-85.116.37.143-80-tcp	88.Y.Y*Y.	
10.0.0.45-85.116.37.42-80-tcp	88.y.Y000000000000000000Y.	
10.0.0.45-85.116.37.61-80-tcp	8	
10.0.0.45-85.116.37.62-80-tcp	890y*	
10.0.0.45-85.13.86.105-15638-tcp	22.	
10.0.0.45-85.13.86.105-443-tcp	2	
10.0.0.45-85.13.86.105-80-tcp	7	
10.0.0.45-85.135.38.202-25001-tcp	1	
10.0.0.45-85.14.87.143-63407-tcp	1	
10.0.0.45-85.166.185.50-47642-tcp	99,R*R.	
10.0.0.45-85.17.192.208-80-tcp	89.Z.z.W.	
10.0.0.45-85.17.192.210-80-tcp	99.	
10.0.0.45-85.226.15.2-48243-tcp	99,Y*Z,Z*Z.Z+Z*Z,Z*Z,Y+Z*I*Z,I.Z*Z.i.Z*Z.I,	
10.0.0.45-85.229.155.71-31831-tcp	99*z+W.Z*Z.Z*Z,Z*Z,Z*Z,Z*Z,Z.Z*Z.Z*Z.i.	
10.0.0.45-85.31.217.179-80-tcp	88.	
10.0.0.45-85.4.91.190-35284-tcp	9	
10.0.0.45-85.4.91.190-35284-udp	6	
10.0.0.45-85.8.23.118-31245-tcp	99*z+r*R.	
10.0.0.45-85.8.23.118-31245-udp	6	
10.0.0.45-86.162.30.209-23467-tcp	9	
10.0.0.45-86.168.145.255-17404-tcp	8	
10.0.0.45-86.214.242.111-37887-tcp	9	
10.0.0.45-86.52.191.166-56149-tcp	9	
10.0.0.45-86.58.179.98-80-tcp	96.	
10.0.0.45-86.58.179.99-80-tcp	99,Z.W.	
10.0.0.45-86.7.214.212-56061-tcp	9	
10.0.0.45-87.201.242.38-44997-tcp	9	
10.0.0.45-87.201.242.38-44997-udp	950W000000000000000000000000000000000000000	
10.0.0.45-87.248.221.253-80-tcp	88000000000000000Y.Z0W.Z*W.Z0000000000000000000000000000000000000000Z,W.Z*W.Z*	
10.0.0.45-87.248.221.254-80-tcp	890000000000000000Z0z*Z000000Z0Y0000000000000Z.Y.W.Y,Y.Y.y.Z,Z.i.I.i.I.Z0000000000000000000W.	
10.0.0.45-87.249.108.118-80-tcp	96.Z.Z.Z.z.W.f.Z,W*W.	
10.0.0.45-87.97.220.33-10970-udp	1	
10.0.0.45-87.98.137.129-80-tcp	99*	
10.0.0.45-87.98.141.76-80-tcp	88.Y.Y.H.h.Y.Y.y.y.h.H.y.y.Y.Y.Y.Y.y.H.Y.y.w.y.Y.y.Y.Y.f.Y.y.Y.Z.	
10.0.0.45-88.101.24.104-28667-tcp	92000	
10.0.0.45-88.156.38.72-13252-tcp	22.R+	
10.0.0.45-88.208.252.157-80-tcp	99+I+	
10.0.0.45-88.212.201.194-443-tcp	9	
10.0.0.45-88.249.13.115-5821-udp	2	
10.0.0.45-89.0.216.125-46947-tcp	11.	
10.0.0.45-89.1.11.151-443-tcp	69.Z.	
10.0.0.45-89.1.11.52-443-tcp	99.W.	
10.0.0.45-89.102.95.205-57680-tcp	9	
10.0.0.45-89.103.133.9-58836-tcp	99+Z,Z*z*I*I*I*I*I*I*Z0R0000000000000	
10.0.0.45-89.103.133.9-58836-udp	9	
10.0.0.45-89.103.172.217-62586-tcp	9	
10.0.0.45-89.141.126.202-61132-udp	5	
10.0.0.45-89.143.247.35-80-tcp	59.B.S.	
10.0.0.45-89.166.72.111-30988-tcp	99*I*i*i*i*z*r*R.	
10.0.0.45-89.176.77.175-44028-tcp	9100000	
10.0.0.45-89.177.178.64-24958-tcp	2	
10.0.0.45-89.202.250.72-80-tcp	55.Z,Z.V.V.	
10.0.0.45-89.203.215.95-40376-tcp	9	
10.0.0.45-89.203.215.95-40376-udp	6	
10.0.0.45-89.205.121.218-53696-tcp	99*i*y*z*	
10.0.0.45-89.229.140.79-23550-tcp	91*	
10.0.0.45-89.229.140.79-23550-udp	9	
10.0.0.45-89.231.147.67-13184-tcp	11.	
10.0.0.45-89.233.161.213-36156-tcp	8	
10.0.0.45-89.233.204.222-31145-udp	2	
10.0.0.45-89.76.177.2-15132-tcp	22.R,	
10.0.0.45-89.99.170.250-63621-tcp	980	
10.0.0.45-90.198.201.213-29603-udp	1	
10.0.0.45-90.43.237.121-24907-tcp	9	
10.0.0.45-90.84.136.135-443-tcp	22.S.	
10.0.0.45-90.84.136.136-80-tcp	66.	
10.0.0.45-90.84.136.183-80-tcp	99.I.I.I.I.	
10.0.0.45-90.84.55.179-443-tcp	99.I.i.i.Z.	
10.0.0.45-90.84.55.203-443-tcp	9	
10.0.0.45-90.84.55.224-80-tcp	99,	
10.0.0.45-91.103.137.1-80-tcp	96.Z00i00	
10.0.0.45-91.103.137.65-80-tcp	9900Z.	
10.0.0.45-91.103.140.204-80-tcp	96.	
10.0.0.45-91.103.140.205-80-tcp	96.	
10.0.0.45-91.103.140.233-80-tcp	99.Z.	
10.0.0.45-91.103.140.237-80-tcp	96.Z0z*	
10.0.0.45-91.103.140.238-80-tcp	99*W.	
10.0.0.45-91.103.142.129-80-tcp	9900000000000000000000W.Z0000	
10.0.0.45-91.103.142.194-80-tcp	9900000000000000000000Z00W.Z.	
10.0.0.45-91.103.142.208-80-tcp	9	
10.0.0.45-91.121.52.34-80-tcp	96.W.	
10.0.0.45-91.121.69.110-80-tcp	89,z,V*Y+y+Y00000000000000000000000	
10.0.0.45-91.139.239.140-4822-tcp	99*	
10.0.0.45-91.150.107.133-41207-udp	1	
10.0.0.45-91.185.105.20-46327-tcp	99+S0	
10.0.0.45-91.185.193.64-80-tcp	88.H.w.Z,Z.Z.Y.Y.Z.Y.y.Y.Y.y.Y.Y.z.y.y.H.Z.w.Y,Y.w.Z,Z.F.	
10.0.0.45-91.185.202.180-80-tcp	99,w,W.F.	
10.0.0.45-91.185.206.139-80-tcp	89.Z.I.Z.I.z.Z,Y.Z.Z.z.y.Z,y,H,z,	
10.0.0.45-91.190.216.123-12350-tcp	88,Y0Y,h,H,H,y,h,y,y,Y*Y,y,y,Y+Y,y,Y*Y0000000000000000H0000000000000000000	
10.0.0.45-91.190.216.125-12350-tcp	66.V*V.W*V.V*V.Z0W.W+r*w*V.V+V.W+f+Z.V*V.V*V.V*v*Z.Z+V.Z000000000000000V.V+W.V*V.Z000000000000Z00v0000V.W*Z.W0000000000V.W*V.	
10.0.0.45-91.190.216.125-12350-udp	660V0000000000000000000000000000v00000000000000000	
10.0.0.45-91.190.216.125-443-tcp	55*E*E*W0w*v*E*v*V000000000000000W+V*V0000000000000000000V*V0000000000V*	
10.0.0.45-91.190.216.125-80-tcp	55*w0v*V0000000000000000W+V*V0000000000000000000v0000000000	
10.0.0.45-91.190.216.126-12350-tcp	6	
10.0.0.45-91.190.216.17-33033-tcp	99*z0Z,z,z,Z+Z*Z+Z,Z+Z,z,Z0000000000000000Z,Z0000000000000000000	
10.0.0.45-91.190.216.212-13392-udp	990v000000v000e0000e0000f000v000000000000v000z00V000000000000v0000	
10.0.0.45-91.190.216.24-12350-tcp	9	
10.0.0.45-91.190.216.33-443-tcp	9	
10.0.0.45-91.190.216.41-443-tcp	9	
10.0.0.45-91.190.216.77-443-tcp	99.W.	
10.0.0.45-91.190.217.143-443-tcp	55.e.e.E.e.E.v.e.v.v.E.E.E.e.E.e.E.E.v.v.v.V0000000000000000V.E.E.E.E.v.e.e.E.v.v.v.v.E.E.E.E.E.E.E.V.V.V.V.V,V.E.E.e.e.E.E.E.e.E.E.E.E.v.V.v.v.V.E.v.v.E.E.E.v.v.E.e.E.E.E.e.E.E.E.V.v.V,V.v.E.E.e.e.E.E.E.e.E.v.v.e.E.E.V.v.v.V.V.e.v.v.E.E.V.V.V.v.v,V.E.E.e.E.e.v.v.e.v.e.E.v.E.E.v.E.v.E.e.E.v.V.V0000V.e.e.V000000000000000V.E.v.E.E.e.E.E.V,V.E.E.V.v.v.e.v.v.v.v.E.v.v.v.v.v.v.E.v.e.E.E.e.e.e.e.e.E.E.E.E.e.e.e.E.v.E.e.E.E.e.v.E.E.E.E.v.E.E.E.E.E.E.E.E.E.e.v.v.v.v.v.E.E.E.E.E.v.E.v.v.E.E.E.v.e.e.e.e.v.E.V0000V.v.E.V00000000V.e.v.v.e.e.e.v.E.E.E.E.E.e.E.E.E.E.e.E.v.v.e.e.e.E.E.e.e.e.E.e.v.e.E.v.v.e.	
10.0.0.45-91.190.218.123-12350-tcp	88,y,H,H,Y0Y,h,Y+y,Y*Y+H+y,Y+Y,y,h,Y0000000000000000Y,y,h,	
10.0.0.45-91.190.218.125-12350-tcp	65.V*V.W*W.V*V.V0V.Z+V.Z*V.Z*V.Z+V.Z+V.V+V.W*V.V*Z.Z*V.V0000000000000000V.V+V.V*W.Z0000000000000000000V.V*V.V0000000000Z.Z*W.	
10.0.0.45-91.190.218.125-12350-udp	950000000000000000000000000000000v0000000000000000	
10.0.0.45-91.190.218.125-443-tcp	56*F*F*V0V*v*W+v+E+z*v*v*V0000000000000000V+W*V0000000000000000000V*V0000000000V*	
10.0.0.45-91.190.218.125-80-tcp	55*w0W*w*W+v+w*e*v*W0000000000000000W*V0000000000000000000V*W0000000000W*	
10.0.0.45-91.190.218.126-12350-tcp	96.	
10.0.0.45-91.190.218.126-443-tcp	5	
10.0.0.45-91.190.218.126-80-tcp	5	
10.0.0.45-91.190.218.212-13392-udp	590v00Z00000000000000v0000E0000E000v000000v00000000v000v00000000	
10.0.0.45-91.190.218.40-33033-tcp	99*Z,i,z,I,Z0Z,z,z,z,z,z,z,Z*Z,Z+Z*Z0000000000000000Z,I,	
10.0.0.45-91.190.218.59-12350-tcp	990i0i0i0i0i0i0i0i0i0i0i0i0i0i0i0i0i0i0i0	
10.0.0.45-91.190.218.66-12350-tcp	990i0i0i0i0i0i0i0i0i0i0i0i0i0i0i0	
10.0.0.45-91.190.219.143-443-tcp	95+V.V.E.V.V*V.e.e.e.e.e.e.e.V.V.V.V.V,V.V,V.v.v.e.v.v.E.E.v.v.v.e.v.v.v.v.e.e.v.v.e.e.e.e.E.e.e.e.e.e.v.v.e.v.v.e.E.E.E.e.e.e.e.V.V.v.e.e.E.v.v.e.e.e.e.e.e.e.V.V.V.V.V,V.e.e.e.v.v.e.v.v.e.e.e.e.e.e.e.e.e.V.V.V.V.V.V.e.E.e.v.v.v.v.E.v.v.E.e.e.e.E.E.E.E.e.v.v.e.e.e.e.E.e.V.V.V.V.V.V.v.e.E.E.e.e.E.e.V.v.V.V,V.v.v.E.E.e.e.e.e.e.E.e.e.E.e.E.e.e.e.e.e.e.e.V,V.V.V.V0V.e.e.v.v.e.e.V.v.V.V,V.E.E.E.e.e.e.e.e.e.V.V.V.E.V.e.V.e.v,V.E.E.e.E.e.v.v.e.v.E.E.e.e.e.e.e.V.V.V.V.V,V.v.v.e.e.e.e.e.e.E.e.e.E.E.e.e.E.v.V.v,V.v.v.E.v.v.E.e.e.E.e.e.e.E.E.v.v.E.e.E.V.v,V.v.v.e.e.e.e.E.e.e.e.e.e.E.E.e.e.E.E.e.E.E.V.E.V.V.V.v.E.e.e.E.E.e.E.e.e.E.v.v.e.e.e.e.e.E.e.V.E.V.V.V.E.E.v.v.v.e.e.e.v.v.E.V.V.V.V,V.v.E.E.E.e.E.E.e.v.E.v.e.e.e.e.e.e.e.E.E.e.e.e.v.v.e.e.V.v.V.E.v.v.E.e.E.E.E.E.v.E.v.v.E.e.e.E.e.e.e.E.E.E.v.E.v.e.V.V.v.E.v.e.E.v.v.v.e.v.E.v.v.v.v.v.v.e.v.v.v.v.e.e.e.e.E.e.e.e.e.E.E.E.v.v.E.e.E.E.v.E.E.e.E.e.e.E.E.v.v.e.e.e.V,V.v.v.v.v.v.v.e.e.e.e.E.v.v.E.e.e.e.e.E.e.e.e.E.E.e.e.E.e.E.E.v.v.E.V.v.V.E.e.v.v.v.v.e.e.e.e.e.e.e.e.E.e.E.e.v.v.V.V*V.E.v.e.E.E.E.E.E.e.e.e.E.E.e.e.e.e.E.V.v.v.V.v.v.v.e.E.v.v.E.E.e.e.e.E.V.V.v.v.V.V.e.e.e.e.E.E.E.V.V.e.e.e.e.e.e.e.V.V.v.V.V.V.v.V.v.v.v.v.E.v.E.v.E.E.E.v.E.E.e.V,V.V.V,V.e.E.v.v.e.e.E.e.v.v.v.v.v.v.E.E.v.v.v.v.e.v.v.v.v.v.v.v.e.E.E.E.E.E.E.E.v.v.e.E.e.E.E.E.E.V+V.e.E.v.v.v.v.v.v.v.e.E.E.E.E.E.E.e.E.E.e.E.E.V.V.V.v.V.e.E.E.e.e.e.e.E.E.e.e.e.e.E.E.E.E.v.v.e.v.e.v.E.v.v.e.e.E.e.e.E.E.e.E.e.E.e.E.e.v.v.E.E.e.e.e.v.E.e.e.v.v.e.E.e.e.E.e.E.e.e.e.e.e.e.e.e.e.e.E.E.e.e.e.e.e.e.V.V.e.e.e.e.e.e.V.v.v.V.v.V.E.V.E.v,v.V+V.E.E.E.E.v.v.v.v.v.v.v.v.V.E.v.E.v.v.v.E.v.v.e.E.E.v.E.E.v.E.v.E.E.v.v.E.v.v.v.v.v.v.E.E.E.v.v.E.v.v.e.e.e.e.E.e.E.E.E.E.V.V.v.v.e.E.E.E.E.e.e.E.e.v.v.e.E.e.v.v.e.E.e.V.V.V,V.V.V.W0000000000000000000000000000000000000000V.v.E.V*V.V.v.V000V.v.v.	
10.0.0.45-91.198.105.88-80-tcp	99.Z*Y+	
10.0.0.45-91.198.174.192-443-tcp	96.	
10.0.0.45-91.200.51.107-80-tcp	99.Z.Z.I.I.	
10.0.0.45-91.210.38.37-32440-tcp	9900000000000	
10.0.0.45-91.214.87.125-443-tcp	2	
10.0.0.45-91.214.87.125-49236-tcp	22.	
10.0.0.45-91.214.87.125-80-tcp	2	
10.0.0.45-91.216.195.3-80-tcp	88.	
10.0.0.45-91.223.182.33-80-tcp	96.W*W.w.W0W.W0000000000000	
10.0.0.45-91.226.182.122-80-tcp	88.Y,Y.H.Y.Y.y.H.H.H.h.H.H.h.y.H.H.H.H.H.H.H.H.H.Y.Y.Y.Y.Y.Y.Y.Y.Y.Y.Y.Y.Y,Y.Y.Y.y.Y.H.y.H.y.H.H.y.y.h.y.H.H.H.H.H.H.H.y.y.Y.y.Y.Y.Y.Y.Y.Y.Y.Y.Y.Y.	
10.0.0.45-91.250.24.197-40820-udp	2	
10.0.0.45-92.122.222.240-443-tcp	9	
10.0.0.45-92.122.94.161-443-tcp	5	
10.0.0.45-92.14.60.244-56779-udp	5	
10.0.0.45-92.222.25.90-80-tcp	87.Y,Y.Y,X.	
10.0.0.45-92.222.47.42-80-tcp	88.Y,Y.Y,Y.	
10.0.0.45-92.240.177.45-36010-tcp	9	
10.0.0.45-92.240.177.45-36010-udp	6	
10.0.0.45-92.242.35.55-80-tcp	96.Z*	
10.0.0.45-92.38.70.206-44213-tcp	910	
10.0.0.45-92.38.70.206-44213-udp	6	
10.0.0.45-92.62.242.33-26973-udp	2	
10.0.0.45-93.17.156.249-80-tcp	99.I.I.W.	
10.0.0.45-93.17.156.250-80-tcp	99.I.I.i.z.Z.Z.z.i.H.I.Z,Z.z.z.Z.Z.I.y.z.I.	
10.0.0.45-93.170.148.91-443-tcp	2	
10.0.0.45-93.170.148.91-57879-tcp	9900000Y*Y,y,Z*y+y*z*i*Z,Z*Z,Z*Z,Y*z*Z*B0S.S0S.s,s.	
10.0.0.45-93.170.148.91-57879-udp	9	
10.0.0.45-93.170.148.91-80-tcp	2	
10.0.0.45-93.171.107.163-20247-tcp	22.	
10.0.0.45-93.171.107.163-443-tcp	2	
10.0.0.45-93.171.107.163-80-tcp	2	
10.0.0.45-93.184.220.101-80-tcp	99,Z*W.z.Z,W.Z,W.Z+	
10.0.0.45-93.184.220.104-80-tcp	9	
10.0.0.45-93.184.220.113-80-tcp	96.Z,Z.W*W.w.	
10.0.0.45-93.184.220.118-443-tcp	99.Z.Z00000000000000000Z.	
10.0.0.45-93.184.220.127-443-tcp	96.Z.Z.Z,Z*Z.Z.i.Z.Z.I.z.z.I.I.I.Z,	
10.0.0.45-93.184.220.187-443-tcp	99.Z*Z.Z*Z.Z*Z.Z*Z.W.Z*Z.Z*Z.Z*Z.Z*Z.Z*Z.Z*Z.W.Z*Z.W.Z*Z.W.Z*W.Z*i*i*i*i*Z000000Z*i*i*i*i*i*i*i*W.Z*Z.W.Z*i*i*i*i*W.Z*i*i*i*i*i*i*i*i*i*i*W.Z*i*W.Z*i*i*i*i*i*i*i*i*i*i*i*Z.Z*i*Z000000000000000000000000000000Z.Z.Z*i*i*i*W.Z*i*	
10.0.0.45-93.184.220.187-80-tcp	69.	
10.0.0.45-93.184.220.20-443-tcp	9	
10.0.0.45-93.184.220.20-80-tcp	99*z*W.Z+Z0Z.Z.z.Z.I.z.i.I.Z,Z*Z.Z.Z.I.I.I.I.I.I.I.Z.Z*W.Z*Z.I.Z.Z.z.Z00000000000000000z00000	
10.0.0.45-93.184.220.29-80-tcp	99+	
10.0.0.45-93.184.220.43-443-tcp	9	
10.0.0.45-93.184.220.43-80-tcp	99.I.I.I.i.	
10.0.0.45-93.184.221.133-80-tcp	96.Y00Y.y.y.y.y.H.H.H.y.y.H.H.y.H.H.H.y.H.y.y.H.H.H.H.h.h.H.h.H.y.H.H.H.h.y.y.H.y.h.H.H.H.H.H.h.h.h.h.H.y.H.H.h.H.y.y.H.y.H.h.H.H.H.y.H.y.y.H.H.y.y.y.H.H.H.H.H.h.H.H.H.H.h.y.h.H.H.h.H.H.y.H.H.z.I.H.I.I.i.I.z.z.I.I.I.H.i.H.h.i.H.z.H.z.z.i.I.H.I.I.i.y.y.I.I.I.H.h.H.H.h.h.h.H.H.H.H.y.y.H.h.h.H.H.y.y.h.y.y.h.H.H.H.H.H.h.H.H.y.H.H.h.H.H.H.H.H.H.H.h.y.H.H.y.y.y.H.H.H.y.H.H.y.y.y.y.y.H.H.h.H.H.y.H.H.H.H.H.H.H.y.H.h.H.H.H.y.y.y.H.H.y.h.H.h.H.H.H.H.H.H.H.h.h.h.h.H.y.H.h.H.h.H.h.H.H.y.H.H.h.H.H.H.H.y.y.H.H.y.y.h.H.H.H.h.H.y.H.y.h.y.y.h.y.H.y.y.H.H.y.y.h.H.H.H.H.H.H.H.H.y.y.H.H.H.H.y.y.H.H.h.y.H.h.H.H.h.H.y.H.y.y.y.y.H.h.H.y.H.H.h.h.h.h.H.y.H.Y.Y.H.z.H.H.H.Y,Y.y.y.H.H.h.H.h.H.H.H.H.H.H.H.H.H.h.H.H.Y,Y.y.y.y.h.H.H.H.y.h.y.H.y.H.y.h.h.h.H.y.Y*Y,Y*Y.Y.y.y.y.H.H.y.y.y.h.Y.Y*Y.y.y.y.H.H.y.h.y.H.H.H.H.y.y.H.H.H.H.H.H.Y.Y*Y.y.y.H.H.H.h.H.h.h.H.H.h.H.H.H.H.H.h.y.y.Y*Y.y.y.h.y.y.H.H.H.y.y.y.y.y.H.H.h.H.y.y.y.Y.Y*Y.y.y.H.H.h.h.H.H.y.y.H.H.y.h.h.H.H.H.H.Y*Y.H.y.y.h.H.H.h.h.H.H.h.y.y.y.y.h.H.H.H.Y0Y.y.y.y.H.y.y.h.H.H.h.h.y.y.H.H.H.H.H.h.Y.Y0Y.y.y.y.y.H.H.H.H.H.y.H.H.y.y.H.h.y.y.H.y.y.Y*Y.y.Y.H.H.h.H.H.y.y.H.H.H.y.H.y.y.H.h.H.Y*Y.y.y.y.Y.h.y.Y0Y.y.y.y.y.y.y.H.H.H.H.h.h.H.H.H.h.H.y.y.h.Y.Y*Y.Y.Y.H.H.H.H.y.h.y.y.H.H.H.H.y.H.h.y.y.H.Y.Y*Y.y.y.h.h.y.y.y.H.y.H.H.H.H.H.H.y.H.Y.Y.Y*Y.y.y.H.H.H.H.H.H.H.y.y.y.H.h.H.y.H.y.y.Y*Y.y.y.y.H.y.y.H.h.h.H.H.y.y.H.H.h.y.H.H.Y*Y.y.y.H.H.H.y.y.y.H.y.H.H.y.h.H.y.h.H.H.Y*Y.y.y.y.h.y.H.H.H.y.H.H.y.Y.h.H.H.H.y.y.Y*Y.y.y.h.y.y.H.h.h.H.y.H.H.y.y.y.h.y.y.H.Y*Y.y.y.h.y.y.y.h.H.H.y.h.h.H.H.y.y.h.h.y.Y*Y.y.y.H.H.y.H.y.y.y.H.H.H.H.h.H.H.h.h.H.Y*Y.y.y.H.h.h.H.H.H.H.h.H.H.H.H.H.y.H.h.H.H.Y.Y*Y.y.y.y.h.y.y.y.y.H.y.h.H.H.H.H.H.H.H.H.Y*Y.y.y.H.H.H.H.H.y.y.y.y.y.H.H.H.H.H.y.H.H.Y.	
10.0.0.45-93.20.64.37-80-tcp	96.	
10.0.0.45-93.26.174.126-33395-udp	1	
10.0.0.45-93.86.47.122-34471-udp	5	
10.0.0.45-94.103.65.72-80-tcp	96+W.	
10.0.0.45-94.189.222.79-27757-tcp	22.	
10.0.0.45-94.21.169.226-25001-tcp	9	
10.0.0.45-94.21.50.129-46347-tcp	9	
10.0.0.45-94.212.129.94-43036-tcp	9	
10.0.0.45-94.225.140.21-13449-tcp	9	
10.0.0.45-94.225.140.21-13449-udp	6	
10.0.0.45-94.228.133.235-80-tcp	96.W+W.f.W,W.	
10.0.0.45-94.242.82.10-5694-tcp	920S.	
10.0.0.45-94.31.29.153-80-tcp	86.	
10.0.0.45-94.31.29.154-80-tcp	86.Y.	
10.0.0.45-94.31.29.168-443-tcp	55.	
10.0.0.45-94.65.215.249-52025-tcp	9	
10.0.0.45-94.65.215.249-52025-udp	6	
10.0.0.45-94.8.38.246-64098-udp	1	
10.0.0.45-95.100.136.170-80-tcp	9	
10.0.0.45-95.100.208.242-80-tcp	69.Z.	
10.0.0.45-95.100.209.169-80-tcp	96.Z0000000000000000000W.	
10.0.0.45-95.100.210.110-443-tcp	59+Z.W.Z+Z.	
10.0.0.45-95.100.217.175-443-tcp	96.	
10.0.0.45-95.100.218.11-80-tcp	88.Y+Y.	
10.0.0.45-95.100.219.120-443-tcp	99000000000000000000Z*Z.i.W.	
10.0.0.45-95.100.219.32-443-tcp	99+Z.	
10.0.0.45-95.100.220.168-80-tcp	99.W.w.Z.w,z.Z.Z.z.I.i.W,	
10.0.0.45-95.100.220.85-80-tcp	9900000000000000000W.	
10.0.0.45-95.100.222.248-80-tcp	9	
10.0.0.45-95.100.223.139-443-tcp	22.Z0000000000000000W.	
10.0.0.45-95.100.223.139-80-tcp	9	
10.0.0.45-95.100.97.24-80-tcp	9	
10.0.0.45-95.101.15.10-443-tcp	99.I.I.Z.Z.Z,	
10.0.0.45-95.101.15.10-80-tcp	96.Z.W,W.w.	
10.0.0.45-95.131.122.226-80-tcp	8	
10.0.0.45-95.131.136.1-80-tcp	88,h,	
10.0.0.45-95.131.137.163-80-tcp	88.Y+y,y+	
10.0.0.45-95.131.141.135-80-tcp	99.	
10.0.0.45-95.140.238.224-80-tcp	59.z.E.	
